customer_id,recency,frequency,monetary,churned,target_clv,primary_category,cluster,segment_label,churn_prob,churn_risk,predicted_clv,next_best_action
15769,6,26,56252.72,0,61111.84494368664,United Kingdom,0,Core Accounts,0.058746323755149675,Low,64281.180473481945,Standard Quarterly Business Review
15773,5,1,635.6800000000001,0,552.1602762807064,United Kingdom,3,At-Risk Accounts,0.05134062936494974,Low,588.8481695710574,Standard Quarterly Business Review
15774,68,1,270.8,0,343.5993617674866,United Kingdom,3,At-Risk Accounts,0.06183325918014239,Low,307.9895288485309,Standard Quarterly Business Review
15775,244,1,104.9,1,102.3787164748817,United Kingdom,1,Dormant,0.9468195970665988,High,307.9895288485309,Assign Dedicated CSM & Offer 20% Discount
15776,132,1,241.62,0,247.19529167259063,United Kingdom,3,At-Risk Accounts,0.06779005471532254,Low,307.9895288485309,Standard Quarterly Business Review
15777,240,4,1047.11,1,1189.3390722401048,United Kingdom,1,Dormant,0.893338350832957,High,1107.9172678240095,Assign Dedicated CSM & Offer 20% Discount
15780,183,3,475.28,1,459.5725833335703,United Kingdom,1,Dormant,0.8914098069441363,High,388.0396502884487,Assign Dedicated CSM & Offer 20% Discount
15781,24,3,345.46,0,320.2861848776179,United Kingdom,3,At-Risk Accounts,0.05958902040541104,Low,307.9895288485309,Standard Quarterly Business Review
15782,9,3,2614.74,0,2916.8070452796883,United Kingdom,3,At-Risk Accounts,0.05417326373091568,Low,2736.493936852798,Standard Quarterly Business Review
15783,10,1,246.3,0,200.11678973300977,United Kingdom,3,At-Risk Accounts,0.06895326946664129,Low,307.9895288485309,Standard Quarterly Business Review
15785,32,5,2328.9700000000003,0,2702.449582078388,United Kingdom,3,At-Risk Accounts,0.055592961240487904,Low,2426.8320137073197,Standard Quarterly Business Review
15786,45,3,4932.2,0,5213.393032452461,United Kingdom,3,At-Risk Accounts,0.06546057299854616,Low,5172.467604560128,Standard Quarterly Business Review
15787,25,3,948.05,0,1045.582412110186,United Kingdom,3,At-Risk Accounts,0.05281225510147508,Low,1038.5775982532696,Standard Quarterly Business Review
15789,357,1,351.3,1,392.0297499717154,United Kingdom,1,Dormant,0.9092062629974573,High,307.9895288485309,Assign Dedicated CSM & Offer 20% Discount
15790,9,1,220.85,0,234.87951353069136,United Kingdom,3,At-Risk Accounts,0.06548325361300063,Low,307.9895288485309,Standard Quarterly Business Review
15791,43,2,1612.69,0,1759.8751987704504,United Kingdom,3,At-Risk Accounts,0.06601230759300619,Low,1831.3010377803287,Standard Quarterly Business Review
15793,14,3,965.61,0,1102.624362330636,United Kingdom,3,At-Risk Accounts,0.053174945916994065,Low,1078.890655187204,Standard Quarterly Business Review
15795,149,1,610.01,0,717.7130139840365,United Kingdom,1,Dormant,0.04706907927082526,Low,588.8481695710574,Automated Win-back Email Sequence
15796,0,8,2711.56,0,3155.5134030578965,United Kingdom,3,At-Risk Accounts,0.05761800255394254,Low,2790.921079761678,Standard Quarterly Business Review
15797,112,4,2207.4,1,2725.7156843990974,United Kingdom,3,At-Risk Accounts,0.06251991819765981,Low,2260.62367994103,Standard Quarterly Business Review
15799,75,3,884.14,0,791.0592585003137,United Kingdom,3,At-Risk Accounts,0.05419117736065778,Low,892.3714941190274,Standard Quarterly Business Review
15800,106,2,699.08,0,699.481261256163,United Kingdom,3,At-Risk Accounts,0.06079606682316289,Low,766.0147160531941,Standard Quarterly Business Review
15801,45,3,1063.95,0,1355.3638122180407,United Kingdom,3,At-Risk Accounts,0.06198368765571449,Low,1107.9172678240095,Standard Quarterly Business Review
15802,142,1,451.42,0,450.65045854473857,United Kingdom,3,At-Risk Accounts,0.05800725777481728,Low,379.23402954332744,Standard Quarterly Business Review
15803,50,1,415.8200000000001,0,358.6177376895104,United Kingdom,3,At-Risk Accounts,0.0641106462478619,Low,319.082202106619,Standard Quarterly Business Review
15804,0,13,4206.39,0,4470.2255625393045,United Kingdom,3,At-Risk Accounts,0.056286491152494574,Low,4429.466111524303,Standard Quarterly Business Review
15805,22,17,5528.4800000000005,0,4725.443325973947,United Kingdom,0,Core Accounts,0.04078223649669648,Low,5393.32255055992,Standard Quarterly Business Review
15806,45,3,784.58,0,707.2412970205543,United Kingdom,3,At-Risk Accounts,0.05463938494027677,Low,843.8717397596724,Standard Quarterly Business Review
15807,49,3,903.9,1,1174.310162032244,United Kingdom,3,At-Risk Accounts,0.05608842996028437,Low,954.5132951433824,Standard Quarterly Business Review
15808,305,4,3734.97,1,3998.9626067652007,United Kingdom,1,Dormant,0.8899045877360982,High,4120.179101478349,Assign Dedicated CSM & Offer 20% Discount
15809,35,5,515.77,0,485.8703976576911,United Kingdom,3,At-Risk Accounts,0.07034548138592628,Low,443.6946821996235,Standard Quarterly Business Review
15810,78,4,1391.98,0,1805.937420633893,United Kingdom,3,At-Risk Accounts,0.05499789200563287,Low,1407.8210236852442,Standard Quarterly Business Review
15811,21,6,2218.62,0,2847.1094739424057,United Kingdom,3,At-Risk Accounts,0.05307259408009765,Low,2260.62367994103,Standard Quarterly Business Review
15812,106,5,1801.14,0,1837.8283582292552,United Kingdom,3,At-Risk Accounts,0.05398755697025999,Low,1923.3716331013247,Standard Quarterly Business Review
15813,207,2,1303.91,1,1212.8991087898207,United Kingdom,1,Dormant,0.8820098161485592,High,1237.2198541881478,Assign Dedicated CSM & Offer 20% Discount
15814,16,4,1945.33,1,2371.7459839849403,United Kingdom,3,At-Risk Accounts,0.05255614462401103,Low,2059.1501699265027,Standard Quarterly Business Review
15815,63,5,2100.6,0,2432.0964390354666,United Kingdom,3,At-Risk Accounts,0.058877534960903304,Low,2217.7632328928576,Standard Quarterly Business Review
15819,48,4,1905.45,0,2178.826278663719,United Kingdom,3,At-Risk Accounts,0.05798799645514316,Low,1962.218062868513,Standard Quarterly Business Review
15820,319,1,206.98,0,258.0123410894627,United Kingdom,1,Dormant,0.8985489666183344,High,307.9895288485309,Assign Dedicated CSM & Offer 20% Discount
15821,43,2,570.96,0,653.5828033775858,United Kingdom,3,At-Risk Accounts,0.06100051146956362,Low,520.137767158612,Standard Quarterly Business Review
15822,2,2,885.47,0,834.0232823125003,United Kingdom,3,At-Risk Accounts,0.06402197858053497,Low,892.3714941190274,Standard Quarterly Business Review
15823,371,1,15.0,1,17.203973714067992,United Kingdom,1,Dormant,0.9620008135056838,High,307.9895288485309,Assign Dedicated CSM & Offer 20% Discount
15825,171,1,532.94,0,507.842126351758,United Kingdom,1,Dormant,0.051918417516638386,Low,469.8485225516759,Automated Win-back Email Sequence
15826,55,3,1654.31,0,1951.4563182181817,United Kingdom,3,At-Risk Accounts,0.060573385190327,Low,1831.3010377803287,Standard Quarterly Business Review
15827,72,14,1836.09,0,2037.82841907671,United Kingdom,3,At-Risk Accounts,0.056911784555242345,Low,1923.3716331013247,Standard Quarterly Business Review
15829,98,2,636.14,0,533.5342923397895,United Kingdom,3,At-Risk Accounts,0.06173261674248032,Low,588.8481695710574,Standard Quarterly Business Review
15830,37,1,576.0,0,608.4965843813209,United Kingdom,3,At-Risk Accounts,0.05017250116124777,Low,520.137767158612,Standard Quarterly Business Review
15831,57,3,801.76,0,779.0304925311887,United Kingdom,3,At-Risk Accounts,0.0536637840398338,Low,862.4825717529832,Standard Quarterly Business Review
15832,253,1,836.79,1,806.9043098820282,United Kingdom,1,Dormant,0.8996101455876542,High,862.4825717529832,Assign Dedicated CSM & Offer 20% Discount
15834,69,4,2233.75,0,2459.645007717599,United Kingdom,3,At-Risk Accounts,0.06621403321705896,Low,2260.62367994103,Standard Quarterly Business Review
15835,43,4,954.09,0,917.0354458890168,United Kingdom,3,At-Risk Accounts,0.054402595814130116,Low,1038.5775982532696,Standard Quarterly Business Review
15836,49,1,137.37,0,163.2569470954517,United Kingdom,3,At-Risk Accounts,0.05402027541583995,Low,307.9895288485309,Standard Quarterly Business Review
15837,64,1,391.98,0,327.45841354383015,United Kingdom,3,At-Risk Accounts,0.06796547544494162,Low,311.7285984483505,Standard Quarterly Business Review
15838,10,19,33643.08,0,38023.21140320648,United Kingdom,0,Core Accounts,0.04094466806466591,Low,36422.35042448973,Standard Quarterly Business Review
15839,32,3,1048.49,0,1263.0083298430284,United Kingdom,3,At-Risk Accounts,0.06227339154066418,Low,1107.9172678240095,Standard Quarterly Business Review
15840,58,2,355.56,0,404.0640178340541,United Kingdom,3,At-Risk Accounts,0.0678878985933912,Low,307.9895288485309,Standard Quarterly Business Review
15841,72,4,1224.06,0,1283.567184228088,United Kingdom,3,At-Risk Accounts,0.055447591011392454,Low,1212.3951305208845,Standard Quarterly Business Review
15843,303,1,118.95000000000002,1,151.67950964195938,United Kingdom,1,Dormant,0.9490238905372439,High,307.9895288485309,Assign Dedicated CSM & Offer 20% Discount
15844,45,1,130.73999999999998,0,124.1989790780994,United Kingdom,3,At-Risk Accounts,0.06136822286787982,Low,307.9895288485309,Standard Quarterly Business Review
15845,17,8,3711.77,0,3004.9893949392936,United Kingdom,3,At-Risk Accounts,0.04050187090509134,Low,4014.2252818432903,Standard Quarterly Business Review
15847,37,2,389.27,0,395.4962513147868,United Kingdom,3,At-Risk Accounts,0.07122112780487773,Low,311.7285984483505,Standard Quarterly Business Review
15850,18,2,238.85,0,195.02245044489655,United Kingdom,3,At-Risk Accounts,0.07897773638290509,Low,307.9895288485309,Standard Quarterly Business Review
15852,186,2,160.71,1,205.2215877492596,United Kingdom,1,Dormant,0.8712260657360014,High,307.9895288485309,Assign Dedicated CSM & Offer 20% Discount
15853,51,1,110.8,0,100.26945973444208,United Kingdom,3,At-Risk Accounts,0.056616069737439906,Low,307.9895288485309,Standard Quarterly Business Review
15854,3,12,2974.65,0,3553.1108858947678,United Kingdom,3,At-Risk Accounts,0.047884423659322675,Low,3155.903907813113,Standard Quarterly Business Review
15855,136,5,712.24,0,845.6326102600548,United Kingdom,3,At-Risk Accounts,0.05035590822601318,Low,804.9075936002139,Standard Quarterly Business Review
15856,3,27,16387.57,0,14894.079792288529,United Kingdom,0,Core Accounts,0.0423830676365559,Low,17057.284295801917,Standard Quarterly Business Review
15857,18,1,297.0,0,329.85213977630485,United Kingdom,3,At-Risk Accounts,0.060713799103249214,Low,307.9895288485309,Standard Quarterly Business Review
15858,15,5,1438.85,0,1185.6692119033644,United Kingdom,3,At-Risk Accounts,0.05163613671870931,Low,1417.4349045789268,Standard Quarterly Business Review
15860,40,8,977.21,0,1018.0449604478384,United Kingdom,3,At-Risk Accounts,0.05087112817080174,Low,1101.2921421273957,Standard Quarterly Business Review
15861,11,8,3165.36,1,2555.4697153916195,United Kingdom,3,At-Risk Accounts,0.04326267319857895,Low,3174.552004275366,Standard Quarterly Business Review
15862,7,4,832.88,0,1049.9051574625098,United Kingdom,3,At-Risk Accounts,0.05443512175838143,Low,862.4825717529832,Standard Quarterly Business Review
15863,25,2,68.84,0,88.66888095294927,United Kingdom,3,At-Risk Accounts,0.07746016038973773,Low,307.9895288485309,Standard Quarterly Business Review
15864,21,6,1936.32,0,1764.261283348813,United Kingdom,3,At-Risk Accounts,0.05137202315669112,Low,1975.7820411574116,Standard Quarterly Business Review
15865,40,3,895.13,0,809.2449773741256,United Kingdom,3,At-Risk Accounts,0.055655376747098965,Low,897.8788820456875,Standard Quarterly Business Review
15866,100,1,230.53,0,271.3015561514339,United Kingdom,3,At-Risk Accounts,0.060567679037254366,Low,307.9895288485309,Standard Quarterly Business Review
15867,4,15,3812.64,0,3533.134215576337,United Kingdom,0,Core Accounts,0.045327219202791334,Low,4153.796545018915,Standard Quarterly Business Review
15869,276,2,149.64,0,186.6816281564892,United Kingdom,1,Dormant,0.7668445213621774,High,307.9895288485309,Assign Dedicated CSM & Offer 20% Discount
15870,32,1,354.09000000000003,0,384.8832839048935,United Kingdom,3,At-Risk Accounts,0.07937444766496726,Low,307.9895288485309,Standard Quarterly Business Review
15872,14,2,360.93,0,352.047083736556,United Kingdom,3,At-Risk Accounts,0.06296130450266144,Low,307.9895288485309,Standard Quarterly Business Review
15874,63,7,4405.88,0,5359.078361582991,United Kingdom,3,At-Risk Accounts,0.04987234615492236,Low,4445.334696953618,Standard Quarterly Business Review
15877,1,2,493.28,0,516.3178285899597,United Kingdom,3,At-Risk Accounts,0.058549692318660966,Low,424.1132009002792,Standard Quarterly Business Review
15880,368,1,343.28000000000003,1,431.0966733089228,United Kingdom,1,Dormant,0.9240495744175867,High,307.9895288485309,Assign Dedicated CSM & Offer 20% Discount
15881,311,5,501.39,1,633.7605290768722,United Kingdom,1,Dormant,0.885322257582591,High,438.2977049915943,Assign Dedicated CSM & Offer 20% Discount
15882,198,4,516.36,1,455.7961748765128,United Kingdom,1,Dormant,0.9206891088303713,High,443.6946821996235,Assign Dedicated CSM & Offer 20% Discount
15883,1,2,396.48,0,317.6445920315939,United Kingdom,3,At-Risk Accounts,0.0648371045865396,Low,311.7285984483505,Standard Quarterly Business Review
15885,92,3,379.35,1,490.10710107151016,United Kingdom,3,At-Risk Accounts,0.07619008398323238,Low,307.9895288485309,Standard Quarterly Business Review
15886,59,1,181.09,0,226.91822320866265,United Kingdom,3,At-Risk Accounts,0.06426933873712562,Low,307.9895288485309,Standard Quarterly Business Review
15888,80,1,168.31,0,139.3139938106568,United Kingdom,3,At-Risk Accounts,0.06254605975536799,Low,307.9895288485309,Standard Quarterly Business Review
15889,156,2,446.87,0,543.625010763673,United Kingdom,1,Dormant,0.07499565168363834,Low,336.09575370997163,Automated Win-back Email Sequence
15891,226,1,524.52,1,539.6799216129775,United Kingdom,1,Dormant,0.9134687155309448,High,453.76502742197454,Assign Dedicated CSM & Offer 20% Discount
15894,252,2,263.55,1,244.96466550216613,United Kingdom,1,Dormant,0.8539662866824113,High,307.9895288485309,Assign Dedicated CSM & Offer 20% Discount
15895,149,1,179.17,0,222.05850732359772,United Kingdom,1,Dormant,0.0667680142534996,Low,307.9895288485309,Automated Win-back Email Sequence
15897,193,2,222.05,1,199.47497947613388,United Kingdom,1,Dormant,0.8566418805501059,High,307.9895288485309,Assign Dedicated CSM & Offer 20% Discount
15898,0,5,1388.88,0,1768.9470115972715,United Kingdom,3,At-Risk Accounts,0.07276561764879555,Low,1407.8210236852442,Standard Quarterly Business Review
15899,368,1,56.25,1,50.783104341543975,United Kingdom,1,Dormant,0.9691502168029905,High,307.9895288485309,Assign Dedicated CSM & Offer 20% Discount
15900,23,1,351.11,0,388.6231520217197,United Kingdom,3,At-Risk Accounts,0.07965616771148548,Low,307.9895288485309,Standard Quarterly Business Review
15901,16,3,363.88,0,331.6923277042017,United Kingdom,3,At-Risk Accounts,0.05239908379633305,Low,307.9895288485309,Standard Quarterly Business Review
15903,9,7,5126.76,0,5500.1641424073,United Kingdom,3,At-Risk Accounts,0.042396110851821975,Low,5172.467604560128,Standard Quarterly Business Review
15904,7,1,164.68,0,188.0625121972128,United Kingdom,3,At-Risk Accounts,0.06205423721004134,Low,307.9895288485309,Standard Quarterly Business Review
15906,19,7,1567.69,0,1403.2612124337109,United Kingdom,3,At-Risk Accounts,0.04754713820281652,Low,1541.8837136299678,Standard Quarterly Business Review
15907,3,3,967.45,0,1025.925475236886,United Kingdom,3,At-Risk Accounts,0.05492417298413578,Low,1078.890655187204,Standard Quarterly Business Review
15909,173,1,191.94,0,198.56766366911967,United Kingdom,1,Dormant,0.06460892072981314,Low,307.9895288485309,Automated Win-back Email Sequence
15910,0,8,1232.18,0,1029.5094449523845,United Kingdom,3,At-Risk Accounts,0.06753398814933698,Low,1212.3951305208845,Standard Quarterly Business Review
15912,177,2,264.62,0,319.9663073566193,United Kingdom,1,Dormant,0.09044554311794668,Low,307.9895288485309,Automated Win-back Email Sequence
15916,15,8,1528.09,1,1478.94845979916,United Kingdom,3,At-Risk Accounts,0.04943564037788639,Low,1541.8837136299678,Standard Quarterly Business Review
15917,247,1,123.1,0,133.8455342593182,United Kingdom,1,Dormant,0.7770975552295549,High,307.9895288485309,Assign Dedicated CSM & Offer 20% Discount
15918,190,2,334.23,1,353.4121674208508,United Kingdom,1,Dormant,0.8777910023245896,High,307.9895288485309,Assign Dedicated CSM & Offer 20% Discount
15919,19,2,639.89,0,676.1271321347901,United Kingdom,3,At-Risk Accounts,0.0548489933074307,Low,608.445902408925,Standard Quarterly Business Review
15920,153,4,167.5,0,142.9798755149608,United Kingdom,1,Dormant,0.04388732643376562,Low,307.9895288485309,Automated Win-back Email Sequence
15921,172,1,336.03000000000003,0,339.9753297840267,United Kingdom,1,Dormant,0.06515775993424108,Low,307.9895288485309,Automated Win-back Email Sequence
15922,372,1,369.5,1,379.1747587634138,United Kingdom,1,Dormant,0.9080326779472798,High,307.9895288485309,Assign Dedicated CSM & Offer 20% Discount
15923,372,1,127.08,1,148.27966607675705,United Kingdom,1,Dormant,0.9266130658596071,High,307.9895288485309,Assign Dedicated CSM & Offer 20% Discount
15925,193,1,207.15,1,252.7249505161864,United Kingdom,1,Dormant,0.8803518513661512,High,307.9895288485309,Assign Dedicated CSM & Offer 20% Discount
15930,66,1,426.63,0,457.5568946529054,United Kingdom,3,At-Risk Accounts,0.06006375170528802,Low,323.306216656799,Standard Quarterly Business Review
15932,3,8,2495.87,0,2104.995485781094,United Kingdom,3,At-Risk Accounts,0.053622779148542,Low,2654.772513615046,Standard Quarterly Business Review
15933,20,3,1107.46,0,1017.1186573534256,United Kingdom,3,At-Risk Accounts,0.05573505960663275,Low,1120.9682958147991,Standard Quarterly Business Review
15935,238,2,416.86,1,367.8651992169148,United Kingdom,1,Dormant,0.861629421474337,High,319.082202106619,Assign Dedicated CSM & Offer 20% Discount
15937,63,1,145.35,0,125.33639971726964,United Kingdom,3,At-Risk Accounts,0.05534425947231183,Low,307.9895288485309,Standard Quarterly Business Review
15938,111,5,404.58,0,397.6817691173963,United Kingdom,3,At-Risk Accounts,0.06213787154919198,Low,319.082202106619,Standard Quarterly Business Review
15939,89,15,6115.01,0,5593.379779804534,United Kingdom,0,Core Accounts,0.05099358896696498,Low,6631.318762841153,Standard Quarterly Business Review
15940,310,1,35.8,1,32.547625701426064,United Kingdom,1,Dormant,0.9513054045508258,High,307.9895288485309,Assign Dedicated CSM & Offer 20% Discount
15942,133,1,337.44,1,279.17983241450787,United Kingdom,3,At-Risk Accounts,0.0853159811252379,Low,307.9895288485309,Standard Quarterly Business Review
15944,276,1,325.1,1,262.95226578149783,United Kingdom,1,Dormant,0.91667965049212,High,307.9895288485309,Assign Dedicated CSM & Offer 20% Discount
15945,364,1,181.0,1,154.10052595980525,United Kingdom,1,Dormant,0.9341700640949838,High,307.9895288485309,Assign Dedicated CSM & Offer 20% Discount
15947,82,1,1708.24,0,1513.6693111253137,United Kingdom,3,At-Risk Accounts,0.07874463006238366,Low,1831.3010377803287,Standard Quarterly Business Review
15948,7,2,955.24,0,970.0384485724788,United Kingdom,3,At-Risk Accounts,0.07610765599629758,Low,1038.5775982532696,Standard Quarterly Business Review
15949,16,2,364.72,0,384.8744748504574,United Kingdom,3,At-Risk Accounts,0.06227753997694598,Low,307.9895288485309,Standard Quarterly Business Review
15950,31,4,1765.51,0,1536.5162187271294,United Kingdom,3,At-Risk Accounts,0.056479988511661014,Low,1890.172542406539,Standard Quarterly Business Review
15951,8,2,708.22,0,716.9960290671297,United Kingdom,3,At-Risk Accounts,0.055788605623886885,Low,766.0147160531941,Standard Quarterly Business Review
15952,33,4,806.57,0,783.0781818774117,United Kingdom,3,At-Risk Accounts,0.05502473581091974,Low,862.4825717529832,Standard Quarterly Business Review
15953,14,8,1659.38,0,1479.6887627738192,United Kingdom,3,At-Risk Accounts,0.04896381421914363,Low,1831.3010377803287,Standard Quarterly Business Review
15955,23,14,4416.26,0,3548.113261208847,United Kingdom,0,Core Accounts,0.03998130716187674,Low,4445.334696953618,Standard Quarterly Business Review
15957,31,1,428.89,0,443.2616463862549,United Kingdom,3,At-Risk Accounts,0.07258971092451295,Low,323.306216656799,Standard Quarterly Business Review
15958,73,1,104.35,0,119.25388001791175,United Kingdom,3,At-Risk Accounts,0.05979756037897714,Low,307.9895288485309,Standard Quarterly Business Review
15963,19,2,470.76,0,429.8691589107693,United Kingdom,3,At-Risk Accounts,0.06171108256160581,Low,388.0396502884487,Standard Quarterly Business Review
15965,16,4,845.64,0,732.2425638169141,United Kingdom,3,At-Risk Accounts,0.047079824355075954,Low,867.6223109451828,Standard Quarterly Business Review
15967,22,2,418.83,0,520.8240563283605,United Kingdom,3,At-Risk Accounts,0.06599116885444976,Low,319.082202106619,Standard Quarterly Business Review
15969,2,3,666.1,0,624.4770004770611,United Kingdom,3,At-Risk Accounts,0.047934959921139504,Low,691.3406154935286,Standard Quarterly Business Review
15970,303,1,314.1,1,286.39836193843803,United Kingdom,1,Dormant,0.9163689612331102,High,307.9895288485309,Assign Dedicated CSM & Offer 20% Discount
15971,17,12,4199.85,0,5159.719290910353,United Kingdom,3,At-Risk Accounts,0.039374723135342064,Low,4429.466111524303,Standard Quarterly Business Review
15973,366,1,307.82000000000005,1,372.0169536327563,United Kingdom,1,Dormant,0.9247379586190551,High,307.9895288485309,Assign Dedicated CSM & Offer 20% Discount
15974,38,7,3442.15,0,3525.357901758184,United Kingdom,3,At-Risk Accounts,0.04600538421815634,Low,3620.3798477382916,Standard Quarterly Business Review
15975,83,1,371.01,0,387.5642549891593,United Kingdom,3,At-Risk Accounts,0.07280243654255261,Low,307.9895288485309,Standard Quarterly Business Review
15976,164,2,430.94,1,391.6703134305868,United Kingdom,1,Dormant,0.0900567035712072,Low,323.306216656799,Automated Win-back Email Sequence
15977,16,2,1054.73,1,885.0775604524518,United Kingdom,3,At-Risk Accounts,0.07209911040270697,Low,1107.9172678240095,Standard Quarterly Business Review
15978,76,1,1098.78,0,1194.061710532147,United Kingdom,3,At-Risk Accounts,0.06821916923495543,Low,1114.5498450564974,Standard Quarterly Business Review
15980,88,3,2398.86,0,2037.0458493029491,United Kingdom,3,At-Risk Accounts,0.060261190664614925,Low,2466.5786082613013,Standard Quarterly Business Review
15981,24,8,3408.48,0,3492.455653905401,United Kingdom,3,At-Risk Accounts,0.0426241982164378,Low,3518.1323457387143,Standard Quarterly Business Review
15983,21,4,1475.02,0,1873.6420888753305,United Kingdom,3,At-Risk Accounts,0.051345739577685984,Low,1433.4144729127938,Standard Quarterly Business Review
15984,2,10,2837.67,0,3622.0507805588463,United Kingdom,3,At-Risk Accounts,0.05052823485539102,Low,2858.9793929239763,Standard Quarterly Business Review
15985,122,2,1142.42,0,1050.644995398717,United Kingdom,3,At-Risk Accounts,0.06800669688990284,Low,1165.713317663651,Standard Quarterly Business Review
15986,29,1,168.12,0,186.9589740890377,United Kingdom,3,At-Risk Accounts,0.06838847266402227,Low,307.9895288485309,Standard Quarterly Business Review
15987,11,7,1451.28,0,1505.0327002872257,United Kingdom,3,At-Risk Accounts,0.04945481568349173,Low,1417.4349045789268,Standard Quarterly Business Review
15988,18,1,158.03,0,195.61626035621617,United Kingdom,3,At-Risk Accounts,0.050570145833292314,Low,307.9895288485309,Standard Quarterly Business Review
15990,43,2,792.11,0,741.1895509508523,United Kingdom,3,At-Risk Accounts,0.0661661573352423,Low,862.4825717529832,Standard Quarterly Business Review
15992,3,1,41.99,0,33.669732031446586,United Kingdom,3,At-Risk Accounts,0.07492606730129206,Low,307.9895288485309,Standard Quarterly Business Review
15993,8,7,2797.57,0,2465.444176438775,United Kingdom,3,At-Risk Accounts,0.04349915543712048,Low,2820.2310183220475,Standard Quarterly Business Review
15994,54,1,427.07,0,416.2913513477074,United Kingdom,3,At-Risk Accounts,0.059395700220651965,Low,323.306216656799,Standard Quarterly Business Review
15996,87,6,1060.68,0,1015.983543962481,United Kingdom,3,At-Risk Accounts,0.05981305299153625,Low,1107.9172678240095,Standard Quarterly Business Review
15998,36,5,3089.97,0,3694.619839601072,United Kingdom,3,At-Risk Accounts,0.05504083016210133,Low,3155.903907813113,Standard Quarterly Business Review
16000,2,3,12393.7,0,14132.292363962457,United Kingdom,3,At-Risk Accounts,0.06988426734922161,Low,12335.403150687482,Standard Quarterly Business Review
16003,29,5,2735.37,0,2597.9946849925004,United Kingdom,3,At-Risk Accounts,0.05200987531474922,Low,2790.921079761678,Standard Quarterly Business Review
16005,11,4,615.39,0,633.1574838229579,United Kingdom,3,At-Risk Accounts,0.04571328112279625,Low,588.8481695710574,Standard Quarterly Business Review
16006,210,1,101.4,1,85.9648465706876,United Kingdom,1,Dormant,0.9511249189364588,High,307.9895288485309,Assign Dedicated CSM & Offer 20% Discount
16007,47,4,1701.94,0,2125.8476801485613,United Kingdom,3,At-Risk Accounts,0.05694470922503119,Low,1831.3010377803287,Standard Quarterly Business Review
16008,23,3,478.78,0,606.9553487247346,United Kingdom,3,At-Risk Accounts,0.05430242608297736,Low,414.95439609442553,Standard Quarterly Business Review
16009,21,4,992.71,0,1280.4983838040057,United Kingdom,3,At-Risk Accounts,0.048606534992673665,Low,1107.9172678240095,Standard Quarterly Business Review
16010,245,3,407.5,1,502.96763927261446,United Kingdom,1,Dormant,0.8979381381848894,High,319.082202106619,Assign Dedicated CSM & Offer 20% Discount
16011,7,16,3362.71,0,2982.6580083324875,United Kingdom,0,Core Accounts,0.048902116460739276,Low,3344.7634134582213,Standard Quarterly Business Review
16012,34,3,1415.29,0,1164.9227103552166,United Kingdom,3,At-Risk Accounts,0.06258106510623648,Low,1417.4349045789268,Standard Quarterly Business Review
16013,3,47,37130.6,0,40464.86712343452,United Kingdom,0,Core Accounts,0.054031166399623506,Low,37546.21334918858,Standard Quarterly Business Review
16014,37,3,662.38,0,832.1496588534173,United Kingdom,3,At-Risk Accounts,0.05102592091398442,Low,691.3406154935286,Standard Quarterly Business Review
16015,3,3,705.39,0,626.862938500583,United Kingdom,3,At-Risk Accounts,0.05054282298240313,Low,766.0147160531941,Standard Quarterly Business Review
16016,2,8,1508.76,0,1212.3210339341604,United Kingdom,3,At-Risk Accounts,0.05869392208586749,Low,1433.4144729127938,Standard Quarterly Business Review
16017,46,1,211.88,0,254.838251116656,United Kingdom,3,At-Risk Accounts,0.0610250452351057,Low,307.9895288485309,Standard Quarterly Business Review
16018,38,2,408.9,0,342.82087765242284,United Kingdom,3,At-Risk Accounts,0.07122112780487773,Low,319.082202106619,Standard Quarterly Business Review
16019,46,9,3786.24,0,3812.1871631295176,United Kingdom,3,At-Risk Accounts,0.046133495314726415,Low,4136.041076140274,Standard Quarterly Business Review
16020,16,3,851.01,0,969.677956410514,United Kingdom,3,At-Risk Accounts,0.049090306694380824,Low,882.6945288948425,Standard Quarterly Business Review
16022,259,1,628.28,1,577.0115934952045,United Kingdom,1,Dormant,0.9176001697781234,High,588.8481695710574,Assign Dedicated CSM & Offer 20% Discount
16023,45,3,719.81,0,606.0665463972941,United Kingdom,3,At-Risk Accounts,0.05466467729043806,Low,804.9075936002139,Standard Quarterly Business Review
16024,11,1,251.24,0,297.72206671862125,United Kingdom,3,At-Risk Accounts,0.06574135404759515,Low,307.9895288485309,Standard Quarterly Business Review
16025,29,1,439.66,1,490.2593889107183,United Kingdom,3,At-Risk Accounts,0.08501615167751914,Low,336.09575370997163,Standard Quarterly Business Review
16026,42,1,236.09,0,305.55835924124483,United Kingdom,3,At-Risk Accounts,0.06404988085391236,Low,307.9895288485309,Standard Quarterly Business Review
16027,91,6,934.62,0,908.5945870507502,United Kingdom,3,At-Risk Accounts,0.06139718725856205,Low,1004.0504082579148,Standard Quarterly Business Review
16029,38,63,81024.84,1,67322.01573359082,United Kingdom,2,Enterprise Champions,0.4095784367319423,Medium,76128.17368366341,Cross-sell new modules (Enterprise Plan)
16030,309,1,331.24,1,386.6150528522317,United Kingdom,1,Dormant,0.9144928795439443,High,307.9895288485309,Assign Dedicated CSM & Offer 20% Discount
16031,91,2,548.94,0,582.3521714726504,United Kingdom,3,At-Risk Accounts,0.06828527710183875,Low,520.137767158612,Standard Quarterly Business Review
